"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006096","glycolytic process","3/27","103/18860",0.029126213592233,20.3451995685005,7.4540379004895,0.000420628270538925,0.00599076627737257,0.00327378941025511,"ALDOC/LDHA/ALDOA",3
"GO:0019364","pyridine nucleotide catabolic process","3/27","106/18860",0.0283018867924528,19.769392033543,7.33732306066028,0.000457537559087588,0.00622239413277569,0.00340036767838134,"ALDOC/LDHA/ALDOA",3
"GO:0046032","ADP catabolic process","3/27","106/18860",0.0283018867924528,19.769392033543,7.33732306066028,0.000457537559087588,0.00622239413277569,0.00340036767838134,"ALDOC/LDHA/ALDOA",3
"GO:0051051","negative regulation of transport","5/27","468/18860",0.0106837606837607,7.46280468502691,5.36056958202819,0.000473288948642328,0.00622239413277569,0.00340036767838134,"MAP1B/CALM1/SYT11/YWHAB/CALM2",5
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","2/27","23/18860",0.0869565217391304,60.7407407407407,10.8545072107406,0.00049016133508204,0.00622239413277569,0.00340036767838134,"MT-CO3/MT-CO2",2
"GO:0014059","regulation of dopamine secretion","2/27","23/18860",0.0869565217391304,60.7407407407407,10.8545072107406,0.00049016133508204,0.00622239413277569,0.00340036767838134,"SYT11/SNCG",2
"GO:0032413","negative regulation of ion transmembrane transporter activity","2/27","23/18860",0.0869565217391304,60.7407407407407,10.8545072107406,0.00049016133508204,0.00622239413277569,0.00340036767838134,"CALM1/CALM2",2
"GO:0009137","purine nucleoside diphosphate catabolic process","3/27","109/18860",0.0275229357798165,19.2252803261978,7.22531371131549,0.000496467616976784,0.00622239413277569,0.00340036767838134,"ALDOC/LDHA/ALDOA",3
"GO:0009181","purine ribonucleoside diphosphate catabolic process","3/27","109/18860",0.0275229357798165,19.2252803261978,7.22531371131549,0.000496467616976784,0.00622239413277569,0.00340036767838134,"ALDOC/LDHA/ALDOA",3
"GO:0072526","pyridine-containing compound catabolic process","3/27","109/18860",0.0275229357798165,19.2252803261978,7.22531371131549,0.000496467616976784,0.00622239413277569,0.00340036767838134,"ALDOC/LDHA/ALDOA",3
"GO:0060047","heart contraction","4/27","265/18860",0.0150943396226415,10.5436757512229,5.92409453707733,0.000518392958220944,0.00639514035359906,0.00349476874866332,"CALM1/ATP1B1/HSP90AA1/CALM2",4
"GO:0090257","regulation of muscle system process","4/27","266/18860",0.0150375939849624,10.5040378724589,5.91076948265208,0.000525793556322968,0.00639514035359906,0.00349476874866332,"CALM1/ATP1B1/HSP90AA1/CALM2",4
"GO:0009191","ribonucleoside diphosphate catabolic process","3/27","112/18860",0.0267857142857143,18.7103174603175,7.11769450781167,0.000537463923334389,0.00639514035359906,0.00349476874866332,"ALDOC/LDHA/ALDOA",3
